generation,N_shifts,logPrior,logLik,eventRate,acceptRate
19700000,6,31.024,47.2127,3.13162,0.28869
19800000,7,34.2577,33.5794,2.13029,0.298197
19900000,4,25.2011,37.1385,2.81131,0.30981
20000000,3,19.3589,52.0367,2.25024,0.314595
20100000,4,21.8116,48.0454,2.29999,0.310276
20200000,7,38.2006,26.3426,3.12183,0.311635
20300000,3,19.4703,32.5156,1.12483,0.312625
20400000,5,25.5047,18.2834,3.76744,0.314402
20500000,5,26.1226,49.3952,5.32313,0.30713
20600000,4,22.3375,50.2783,0.951949,0.30722
20700000,3,18.6882,71.2847,0.942448,0.30073
20800000,9,49.5434,48.6886,4.21553,0.312859
20900000,4,22.6542,42.27,3.3266,0.312814
21000000,3,20.4285,46.9003,1.31248,0.312407
21100000,7,29.069,17.9738,4.70249,0.313777
21200000,4,21.0605,34.9189,3.20318,0.319024
21300000,4,21.0525,50.018,2.05975,0.31815
21400000,7,33.2713,22.9163,3.83703,0.31021
21500000,7,32.003,36.3568,2.85258,0.316074
21600000,5,24.4023,46.1301,4.37441,0.309262
21700000,3,18.8882,35.5136,1.76442,0.32104
21800000,7,35.9717,49.8795,3.7325,0.306309
21900000,7,30.6827,6.13499,4.99206,0.307496
22000000,4,22.2486,32.4329,0.868587,0.317905
22100000,4,20.0733,53.6172,2.84605,0.320522
22200000,3,18.527,42.5374,2.70316,0.321401
22300000,4,23.6771,38.4643,1.43568,0.314265
22400000,4,20.2421,37.6295,2.30763,0.30285
22500000,7,32.385,39.3304,4.64763,0.315093
22600000,2,10.2107,36.2418,1.39915,0.319976
22700000,5,29.3092,37.1027,2.37379,0.317263
22800000,5,27.6646,51.2437,2.03737,0.306555
22900000,4,21.5601,26.0972,2.04717,0.3225
23000000,7,31.5895,54.2511,5.47394,0.3221
23100000,6,28.2053,52.1325,3.7203,0.3217
23200000,6,32.1336,41.4579,3.53628,0.32047
23300000,4,24.9921,47.7184,1.89384,0.315098
23400000,4,19.7862,40.0165,3.15111,0.314054
23500000,3,16.377,31.6569,0.562159,0.332
23600000,5,25.127,56.9367,4.01911,0.319843
23700000,3,17.2199,12.3677,0.985746,0.328795
23800000,5,22.3583,52.2981,1.09957,0.303957
23900000,6,28.6063,43.754,3.63307,0.314594
24000000,5,21.7135,42.3798,5.04407,0.314993
24100000,9,43.2076,28.4411,3.48522,0.30709
24200000,2,13.4554,28.914,0.650638,0.319757
24300000,6,29.0681,34.6426,1.67532,0.312767
24400000,5,27.6764,34.086,0.943806,0.33166
24500000,6,35.8843,26.9034,2.21748,0.316798
24600000,5,21.0551,32.5495,2.65167,0.31774
24700000,6,32.9113,31.3124,1.90895,0.317229
24800000,8,38.8982,38.3057,3.71195,0.317823
24900000,2,11.2331,17.4439,2.36047,0.330122
25000000,5,25.7857,47.7946,1.86535,0.32338
25100000,11,53.6119,39.6668,6.35078,0.327035
25200000,5,16.3739,51.4134,4.35666,0.320777
25300000,5,27.6502,22.0317,1.72976,0.322997
25400000,6,29.1582,43.1881,2.68308,0.302055
25500000,5,26.3381,24.2582,3.24491,0.30041
