generation,N_shifts,logPrior,logLik,eventRate,acceptRate
28800000,4,24.1667,67.6732,1.85105,0.232447
28900000,6,31.9939,73.5769,2.46726,0.22292
29000000,5,25.9953,55.2782,2.67183,0.236904
29100000,4,15.5915,80.2318,3.3671,0.2272
29200000,6,29.8268,62.828,2.95692,0.236781
29300000,5,24.211,76.7739,3.16883,0.217265
29400000,3,20.5006,59.2182,1.24882,0.235558
29500000,5,23.8046,70.8452,3.46291,0.24538
29600000,5,24.7478,63.551,2.12633,0.236771
29700000,5,27.9677,89.896,2.0879,0.225055
29800000,10,46.7566,69.264,5.58949,0.236826
29900000,5,26.4521,71.7435,2.54503,0.22268
30000000,6,31.1795,98.7459,5.59011,0.236238
30100000,8,45.5445,99.5797,3.92542,0.21722
30200000,5,26.1568,56.7599,2.48819,0.244323
30300000,4,22.1647,74.1781,1.79113,0.244261
30400000,5,24.2167,75.5502,0.867845,0.235291
30500000,5,29.761,66.2319,2.31148,0.226655
30600000,7,29.9903,74.7348,4.33808,0.250717
30700000,6,27.4827,66.0306,3.97257,0.223899
30800000,7,35.1752,82.6619,2.79428,0.223759
30900000,5,30.8048,77.6747,2.07367,0.22998
31000000,3,13.8184,78.8703,2.14446,0.22516
31100000,3,20.0269,58.5635,1.03632,0.25224
31200000,4,24.0822,82.9867,1.28778,0.232037
31300000,7,35.839,89.9512,3.18317,0.234874
31400000,3,18.5417,66.2468,1.01718,0.223952
31500000,7,39.4904,53.3301,2.72907,0.24629
31600000,4,20.3124,72.844,2.06291,0.249791
31700000,5,26.9525,80.5312,1.22399,0.223536
31800000,7,36.7828,66.7498,3.6795,0.248869
31900000,4,20.875,63.006,4.02845,0.24802
32000000,10,53.9216,79.2639,4.77736,0.22514
32100000,6,33.1751,79.8154,3.64855,0.226543
32200000,4,18.467,60.4937,1.88067,0.23257
32300000,5,24.615,55.5184,1.5542,0.264974
32400000,10,51.09,68.6554,4.91328,0.248796
32500000,7,39.1478,83.6006,1.815,0.234441
32600000,8,40.4274,68.3955,3.25377,0.227526
