generation,N_shifts,logPrior,logLik,eventRate,acceptRate
26400000,2,4.43331,-45.6245,1.41271,0.31213
26500000,5,11.8663,-21.0208,3.82823,0.3157
26600000,5,17.3277,1.64912,2.71394,0.310117
26700000,4,12.7675,-16.8632,2.66277,0.308671
26800000,3,10.1596,-39.9221,1.11423,0.30732
26900000,6,14.78,-10.9569,3.58526,0.310624
27000000,4,8.73821,-20.361,5.24738,0.310133
27100000,6,14.3784,-20.6245,2.87015,0.312842
27200000,6,16.5735,-9.99229,4.9212,0.310468
27300000,7,14.7892,2.59804,4.69521,0.309874
27400000,3,8.4537,-31.08,0.909001,0.309051
27500000,6,18.413,-37.6439,3.8665,0.31373
27600000,7,21.6336,-19.2324,2.28421,0.313453
27700000,4,12.682,-14.8299,3.51078,0.31214
27800000,5,7.9135,-38.9291,2.88874,0.32079
27900000,6,20.278,-14.9635,3.53486,0.312034
28000000,5,15.8437,-31.6022,1.2797,0.313517
28100000,6,16.0656,-2.79521,4.46764,0.313343
28200000,7,20.7291,-13.8873,3.25398,0.31345
28300000,4,10.3745,-8.1652,2.25154,0.313153
28400000,4,12.2815,-19.3757,3.49285,0.313085
28500000,6,17.9126,-16.0474,2.77988,0.314673
28600000,4,11.1338,-15.7804,2.02923,0.32321
28700000,5,10.1798,-7.48448,3.70999,0.311639
28800000,2,7.98555,-25.2026,1.99963,0.310358
28900000,5,16.8133,-27.8188,3.57375,0.31803
29000000,4,10.1656,-25.7717,4.14879,0.31489
29100000,6,19.9815,-16.5786,2.14914,0.313162
29200000,5,15.9414,-10.2195,3.89008,0.30676
29300000,6,19.5127,-19.8714,2.78851,0.312689
29400000,7,15.9757,-1.26652,4.51679,0.30381
29500000,7,19.7014,-18.0527,3.98522,0.31015
29600000,9,24.9262,-0.985121,4.53273,0.304708
29700000,8,23.4794,-22.504,3.46886,0.310697
29800000,3,9.21524,-40.8377,3.01518,0.30637
29900000,6,12.3374,-25.9219,3.48997,0.32205
30000000,4,11.3098,0.534235,4.38302,0.305828
30100000,5,14.1544,-1.28549,1.77587,0.313605
30200000,4,12.0711,-23.7109,1.43572,0.312366
30300000,2,8.466,-33.7209,1.10831,0.316223
30400000,5,13.9062,-1.87839,2.1056,0.309561
30500000,7,12.6449,5.8731,7.22759,0.307989
30600000,7,24.9823,-13.2386,2.35326,0.308957
30700000,3,11.3677,-13.5655,2.41882,0.312671
30800000,3,10.5898,-21.6588,3.00945,0.306299
30900000,5,13.8331,-17.3176,2.51863,0.313135
31000000,3,11.488,-20.8883,1.84361,0.30607
31100000,3,11.4798,-24.756,3.32028,0.30916
31200000,4,12.1869,-12.7104,2.18174,0.307953
31300000,5,15.3483,-4.98768,4.59665,0.305375
31400000,4,11.9828,-8.52737,1.74922,0.3123
31500000,3,5.80472,-24.5476,1.09896,0.311808
31600000,6,18.4908,-15.6634,1.90254,0.306273
31700000,8,24.9413,4.51814,6.81654,0.3068
31800000,4,16.1834,-24.5324,1.8482,0.310973
31900000,6,12.6429,10.4743,2.87932,0.303504
32000000,4,13.6397,-3.30768,3.18655,0.308474
32100000,4,11.7277,-16.3874,3.3767,0.307469
32200000,4,12.4665,-18.7103,0.894027,0.303142
32300000,3,10.7373,-16.3089,2.01515,0.298345
32400000,5,13.1203,-18.5028,1.94345,0.302767
32500000,4,15.0647,-4.56557,1.00733,0.301712
32600000,6,14.2215,-29.9358,4.83339,0.303224
32700000,3,8.76718,-21.7684,2.78465,0.30404
32800000,4,13.7251,-12.0298,2.5393,0.30028
32900000,4,13.2813,-27.1014,1.76917,0.302803
33000000,4,12.0509,-9.98999,1.71222,0.302077
33100000,9,24.6102,-24.6232,5.71821,0.304416
33200000,5,17.3679,-20.5063,0.994859,0.302892
33300000,4,3.41551,-26.8939,1.9062,0.304584
33400000,8,23.8804,-39.5677,3.40294,0.31977
33500000,7,24.3732,4.67918,4.69939,0.31002
33600000,6,19.4116,-17.8911,4.33544,0.303996
33700000,6,16.1102,-1.35762,3.83695,0.303686
33800000,7,17.4673,-6.91114,5.2814,0.30331
33900000,5,14.5143,-1.642,3.50161,0.303563
34000000,5,14.501,-16.9949,3.88935,0.310134
34100000,5,15.8706,-16.1298,2.43339,0.306744
34200000,3,12.3504,-18.0296,1.34096,0.305381
34300000,8,26.5991,5.15764,4.50899,0.308305
34400000,6,16.075,-28.7917,5.00467,0.30692
34500000,5,12.3447,-6.60699,1.34121,0.30443
34600000,4,12.5527,-16.3021,1.92048,0.311327
34700000,4,12.7079,-3.6592,2.85275,0.300902
34800000,6,12.6547,-17.6066,4.06828,0.309054
34900000,3,11.2533,-15.0894,1.10602,0.298687
35000000,4,11.094,-21.1227,2.63609,0.30589
35100000,3,13.5261,-32.8029,0.912999,0.306528
35200000,4,4.89485,-11.0831,1.82605,0.300802
35300000,6,12.4554,-32.0404,2.38173,0.30857
35400000,4,14.7743,-12.5992,1.74658,0.310275
35500000,9,21.9302,-8.60217,6.90266,0.30898
35600000,5,13.6767,-12.2921,4.29272,0.302316
35700000,7,19.7349,-8.45981,3.61965,0.30623
35800000,4,14.3011,-18.549,2.96198,0.303627
35900000,5,12.2506,-5.83868,1.52338,0.305575
36000000,4,17.7857,-30.4423,1.30233,0.303008
36100000,6,16.0735,-6.80295,1.62396,0.311629
36200000,5,15.3665,3.02604,3.67914,0.311261
36300000,6,20.5805,-15.1635,3.02978,0.30887
36400000,3,12.2483,-17.0167,1.18135,0.310087
36500000,5,17.1844,-5.99915,2.56975,0.302534
36600000,4,6.57772,-11.3359,3.83292,0.309728
36700000,5,14.8301,-23.8368,2.2579,0.30645
36800000,4,15.559,-44.4089,0.743166,0.307445
36900000,4,12.9205,-7.73223,0.886783,0.304723
37000000,6,8.80421,-15.9539,3.07361,0.297026
37100000,5,18.8824,-4.77322,1.72275,0.302878
37200000,2,8.3221,-35.756,0.4562,0.302951
37300000,5,13.8874,-9.92899,5.14819,0.299125
37400000,4,12.1556,-24.5771,4.42607,0.307958
37500000,6,18.2553,-1.27936,2.29234,0.309425
37600000,3,11.0976,-40.1453,2.13815,0.302427
37700000,7,15.5032,-8.61945,4.34087,0.310965
37800000,4,14.4749,-8.435,2.39958,0.303261
37900000,3,11.8458,-22.9527,2.63111,0.306429
38000000,6,18.0002,-11.7477,2.40871,0.306046
38100000,3,11.2094,-1.63975,0.533291,0.298515
38200000,5,10.719,-19.0214,2.54506,0.304559
38300000,5,13.5687,-8.10348,3.34936,0.304191
38400000,4,-1.46955,-17.3284,3.98591,0.307755
38500000,5,8.84754,-7.8117,5.25557,0.304526
38600000,6,12.9229,-4.29725,5.85979,0.294795
38700000,6,18.5349,-14.8801,2.64538,0.316232
38800000,4,13.0176,-25.1481,2.04684,0.30204
38900000,4,11.9149,-16.4579,1.55191,0.300308
39000000,3,11.8165,-6.11843,2.73802,0.31572
39100000,9,24.7823,-22.5561,7.75484,0.309549
39200000,4,9.3423,2.3977,2.67287,0.304413
39300000,5,13.5637,-16.8484,3.69358,0.297796
39400000,4,12.7304,-10.0627,3.17888,0.308122
39500000,5,13.7661,-24.1811,6.7929,0.312353
39600000,8,20.7252,-12.6282,4.1883,0.307898
39700000,5,11.3822,-14.1083,3.03347,0.308621
39800000,5,17.6027,-14.5924,1.94212,0.303132
39900000,5,18.0172,9.69132,2.77267,0.307416
40000000,8,18.9546,0.760417,3.00751,0.29342
40100000,5,15.8916,-16.4779,3.16928,0.29291
40200000,3,11.6703,-32.6793,1.47606,0.314075
40300000,4,14.0637,-11.1325,2.95025,0.33832
40400000,6,17.4455,-16.2259,2.1731,0.30942
40500000,4,11.8795,-12.5431,3.33443,0.305658
40600000,4,14.9631,-19.7094,1.7686,0.30255
40700000,8,23.0719,-15.1446,6.62486,0.301769
40800000,7,26.1406,-21.873,3.75309,0.309993
40900000,12,28.814,5.40272,3.625,0.31917
41000000,5,12.5225,-6.34478,1.39951,0.304126
41100000,6,19.714,-14.7262,2.83176,0.316621
41200000,4,15.3904,-12.4713,1.22111,0.302677
41300000,3,11.8367,-6.1786,3.09519,0.304382
41400000,8,21.4378,-21.4689,3.80018,0.30616
41500000,5,10.1393,-2.12763,6.38782,0.302238
41600000,6,14.1615,-20.2081,2.47136,0.305485
41700000,5,11.8237,-16.4081,4.31989,0.303167
41800000,3,7.53408,-18.9813,1.28979,0.305614
41900000,5,9.28519,-12.0528,4.40643,0.301513
42000000,4,12.95,-10.2119,1.445,0.312373
42100000,6,18.3985,-2.30192,5.93526,0.307733
42200000,8,22.9249,-14.7557,4.24662,0.303858
42300000,3,10.8113,-21.2052,1.8629,0.30287
