generation,N_shifts,logPrior,logLik,eventRate,acceptRate
28800000,2,9.64683,4.90364,1.69646,0.29894
28900000,2,7.47452,-11.1342,0.911894,0.30257
29000000,7,15.6532,2.1105,3.00966,0.30393
29100000,4,16.3,-16.105,2.13351,0.31772
29200000,1,3.79403,-19.2873,0.551765,0.309933
29300000,3,11.5164,10.6128,1.07175,0.311516
29400000,2,8.25914,0.544016,1.24754,0.30644
29500000,3,11.7005,-26.7487,1.53361,0.31335
29600000,1,6.60069,-17.0989,0.996885,0.308296
29700000,2,7.23957,-1.07061,0.932402,0.304813
29800000,2,8.43091,4.18835,1.09205,0.310766
29900000,3,9.12052,3.5178,3.66695,0.310314
30000000,4,14.8509,-5.55633,1.40453,0.30219
30100000,3,8.05979,7.78517,1.94217,0.30653
30200000,3,9.99867,3.24995,1.97586,0.30498
30300000,2,8.22884,-8.14375,1.15382,0.301323
30400000,2,8.59397,1.92134,2.33551,0.317626
30500000,3,10.2359,-7.39818,3.39575,0.30465
30600000,3,11.9152,9.28096,3.73274,0.3032
30700000,3,11.0042,-1.27532,1.89049,0.316179
30800000,2,8.36472,-1.78007,2.00942,0.298215
30900000,2,7.17107,-13.1796,0.855763,0.306747
31000000,2,10.4411,13.7119,0.807308,0.29912
31100000,4,13.0475,-6.20682,3.02404,0.30392
31200000,4,8.4775,0.916509,2.37755,0.298997
31300000,2,8.54415,-4.64603,3.08171,0.304021
31400000,3,10.5074,10.2691,1.32738,0.304006
31500000,3,10.7768,8.04142,1.58099,0.300611
31600000,2,9.23334,-14.7509,0.785079,0.319553
31700000,3,7.64691,-0.406943,2.31374,0.312765
31800000,3,12.3365,-6.8286,0.841336,0.303651
31900000,2,8.34523,0.847023,1.36798,0.30038
32000000,3,11.4032,3.29042,0.493512,0.314008
32100000,2,4.55549,-10.5957,3.30209,0.302049
32200000,2,2.65338,-30.1371,1.50882,0.324763
32300000,3,5.93544,-0.176141,1.73042,0.32179
32400000,3,10.0078,9.55326,1.33489,0.318031
32500000,2,8.45958,-17.6734,0.778344,0.319537
32600000,2,8.42933,10.8963,0.969534,0.307825
32700000,4,15.5685,5.49086,2.65808,0.303452
32800000,7,21.2104,12.2635,3.95554,0.30421
32900000,2,9.25266,8.53247,1.24096,0.315032
33000000,4,13.5368,21.1638,2.41958,0.306792
33100000,3,8.71656,9.44235,1.64202,0.29948
33200000,3,13.1191,-9.97723,0.701779,0.298626
33300000,2,7.37814,-24.524,0.469721,0.301477
33400000,3,8.36241,-13.6802,1.86731,0.305872
33500000,3,13.0756,2.02183,2.2813,0.305908
33600000,2,9.38498,-4.03657,1.64513,0.30665
33700000,2,10.0544,-2.411,0.657568,0.308007
33800000,2,9.11747,-6.71452,0.26625,0.31151
33900000,6,14.2231,-5.00609,4.57974,0.306422
34000000,3,5.14,-5.80821,2.02755,0.311311
34100000,7,18.626,2.26411,3.7297,0.30255
34200000,4,10.9248,-4.42211,5.40204,0.3109
34300000,2,9.15621,3.55211,0.584129,0.319689
34400000,2,5.84553,7.14243,2.73386,0.318065
34500000,4,9.43804,-2.79797,3.2051,0.304542
34600000,7,25.0509,-13.7055,2.90636,0.316495
34700000,2,11.4666,-5.43742,0.315717,0.30681
34800000,4,12.6685,-11.2959,2.68985,0.314001
34900000,2,9.10791,-14.9938,1.43882,0.304663
35000000,2,7.05469,-1.24784,3.40757,0.304738
35100000,3,10.8626,2.26761,1.0984,0.302596
35200000,4,12.7666,9.05893,2.42161,0.30403
35300000,2,5.626,-4.97207,1.4216,0.303646
35400000,4,12.9988,-21.9412,1.32443,0.302117
35500000,2,10.2142,4.67534,0.815035,0.30672
35600000,2,7.14829,7.09803,2.89686,0.303906
35700000,3,11.1394,6.50301,2.24663,0.30683
35800000,4,8.64661,-6.92973,1.9599,0.30654
35900000,2,8.38135,3.08002,2.11637,0.305956
36000000,4,13.318,0.764312,2.13118,0.304405
36100000,2,8.63275,2.56632,1.50282,0.300375
36200000,3,11.4096,-8.47022,1.38984,0.301516
36300000,4,14.8321,-4.72976,0.809764,0.303805
36400000,3,10.2305,-11.1253,1.07607,0.307515
36500000,1,5.33068,-11.8319,2.27507,0.31648
36600000,2,4.10717,-1.69504,1.87119,0.307182
36700000,3,11.1225,-5.48605,3.59876,0.319995
36800000,3,11.3562,20.368,0.935916,0.303595
36900000,3,11.7958,9.19834,1.69593,0.303109
37000000,4,10.3324,-8.78451,2.23312,0.3063
37100000,3,11.4346,-9.75576,2.69551,0.31438
37200000,2,8.83021,-3.52106,1.5387,0.305515
37300000,2,5.67212,-3.7778,1.3315,0.305258
37400000,2,8.96959,6.26621,1.29454,0.311764
37500000,2,8.72729,3.3172,0.727094,0.302537
37600000,2,8.34411,-10.7282,1.0328,0.30988
37700000,3,11.1615,6.76405,1.42661,0.309826
37800000,3,12.3216,-0.693716,2.10578,0.307214
37900000,5,17.9067,-4.23358,2.17182,0.304892
38000000,3,6.99149,-30.1806,2.19562,0.30539
38100000,4,12.4202,-8.26743,1.81628,0.309318
38200000,2,7.32614,0.0295453,1.76859,0.3177
38300000,3,9.03963,3.89501,4.11073,0.308105
38400000,2,8.31382,-6.05085,0.26338,0.305943
38500000,2,10.2898,8.50651,1.26018,0.303834
38600000,2,5.90214,-0.753069,1.26289,0.306013
38700000,2,7.59711,8.65822,1.05207,0.312457
38800000,3,9.48734,-13.0229,1.35424,0.307529
38900000,3,7.79133,-7.2734,2.74276,0.304421
39000000,3,10.4759,-14.5324,1.99299,0.308453
39100000,5,8.43984,-16.635,3.96894,0.308586
39200000,4,13.3421,-7.00314,3.64635,0.304226
39300000,5,14.919,-2.1446,1.60679,0.30486
39400000,4,12.2766,2.54933,1.98657,0.310138
39500000,4,11.1773,-10.1148,2.99845,0.309944
39600000,2,6.67175,-12.645,1.57529,0.33426
39700000,5,17.5767,6.32193,3.39599,0.304055
39800000,4,14.7982,-8.3398,2.85028,0.302376
39900000,2,9.04004,3.38698,1.68171,0.303735
40000000,2,7.91572,1.59326,3.64544,0.30097
40100000,3,11.734,19.5249,2.66972,0.310086
40200000,2,5.44853,-6.9691,0.487324,0.307578
40300000,5,18.8992,5.89489,2.27869,0.30692
40400000,3,7.68135,1.21883,7.04554,0.308551
