generation,N_shifts,logPrior,logLik,eventRate,acceptRate
21500000,1,11.6011,84.7137,1.33883,0.367271
21600000,2,12.3568,83.5837,2.93721,0.379697
21700000,3,23.1669,82.6869,1.97623,0.369092
21800000,1,11.7841,89.2686,0.447682,0.368496
21900000,3,25.3622,94.7271,0.963729,0.374863
22000000,5,36.2487,74.6534,2.60748,0.368144
22100000,1,10.6741,80.027,1.24975,0.371455
22200000,2,17.868,55.1826,0.671536,0.370671
22300000,3,22.0973,90.3253,1.58455,0.37354
22400000,3,20.3353,75.0285,0.841043,0.36971
22500000,3,23.7381,99.2794,1.97689,0.365911
22600000,3,18.8868,89.0864,4.80247,0.38212
22700000,2,19.223,84.9278,0.437033,0.381464
22800000,1,12.2348,78.1761,0.743494,0.369981
22900000,3,25.3257,88.5724,1.48943,0.357687
23000000,6,36.485,104.01,2.55893,0.36824
23100000,1,10.7177,84.3079,2.44825,0.366367
23200000,4,25.3507,73.7248,2.02749,0.367694
23300000,1,10.7927,101.628,1.97011,0.357166
23400000,3,23.3739,84.2912,1.88548,0.356929
23500000,2,18.9319,101.252,0.997338,0.365073
23600000,1,9.18282,78.8376,4.05366,0.367122
23700000,2,17.6994,79.9879,1.69519,0.355813
23800000,3,24.6811,83.635,1.38883,0.367413
23900000,2,14.2114,75.0645,2.97176,0.37037
24000000,3,22.3841,84.1789,2.40821,0.365557
24100000,3,27.3685,90.1945,0.583946,0.365755
24200000,1,13.1704,88.4476,0.988696,0.370552
24300000,3,20.9616,72.7709,2.79008,0.370274
24400000,2,18.6809,87.3887,0.879598,0.38314
24500000,2,16.8766,80.7602,1.27458,0.37604
24600000,2,15.9169,83.3954,0.625514,0.366297
24700000,1,10.8334,81.2989,0.646113,0.369055
24800000,2,16.4169,88.7176,1.40031,0.356705
24900000,9,55.9831,105.22,6.55567,0.35452
25000000,6,37.9491,95.4685,1.05,0.361417
25100000,3,22.9131,69.8642,1.03083,0.369298
25200000,4,29.9146,90.0553,3.68197,0.367793
25300000,4,23.6102,95.5276,3.06057,0.35781
